Timestamp,Water Level(In mm),Flagged
2018-10-14 16:52:02,5827.0,False
2018-10-14 17:02:09,5824.0,False
2018-10-14 17:12:16,5825.0,False
2018-10-14 17:22:23,5818.0,False
2018-10-14 17:32:30,5813.0,False
2018-10-14 17:43:18,5803.0,False
2018-10-14 17:53:25,5798.0,False
2018-10-14 18:03:32,5799.0,False
2018-10-14 18:13:39,5796.0,False
2018-10-14 18:23:46,5797.0,False
2018-10-14 18:33:53,5795.0,False
2018-10-14 18:44:48,5792.0,False
2018-10-14 18:54:55,5788.0,False
2018-10-14 19:05:02,5791.0,False
2018-10-14 19:15:09,5788.0,False
2018-10-14 19:25:16,5788.0,False
2018-10-14 19:35:23,5785.0,False
2018-10-14 19:46:19,5790.0,False
2018-10-14 19:56:26,5781.0,False
2018-10-14 20:06:33,5781.0,False
2018-10-14 20:16:40,5787.0,False
2018-10-14 20:26:47,5781.0,False
2018-10-14 20:36:54,5784.0,False
2018-10-14 20:47:57,5782.0,False
2018-10-14 20:58:04,5784.0,False
2018-10-14 21:08:11,5785.0,False
2018-10-14 21:18:18,5784.0,False
2018-10-14 21:28:25,5781.0,False
2018-10-14 21:38:32,5778.0,False
2018-10-14 21:49:23,5775.0,False
2018-10-14 21:59:30,5781.0,False
2018-10-14 22:09:37,5784.0,False
2018-10-14 22:19:44,5779.0,False
2018-10-14 22:29:51,5782.0,False
2018-10-14 22:39:58,5779.0,False
2018-10-14 22:51:03,5781.0,False
2018-10-14 23:01:10,5784.0,False
2018-10-14 23:11:17,5783.0,False
2018-10-14 23:21:24,5783.0,False
2018-10-14 23:31:31,5784.0,False
2018-10-14 23:41:38,5775.0,False
2018-10-14 23:52:34,5775.0,False
2018-10-15 00:02:41,5779.0,False
2018-10-15 00:12:48,5778.0,False
2018-10-15 00:22:55,5777.0,False
2018-10-15 00:33:02,5779.0,False
2018-10-15 00:43:09,5779.0,False
2018-10-15 00:53:59,5785.0,False
2018-10-15 01:04:06,5785.0,False
2018-10-15 01:14:13,5783.0,False
2018-10-15 01:24:20,5784.0,False
2018-10-15 01:34:27,5783.0,False
2018-10-15 01:44:34,5784.0,False
2018-10-15 01:55:23,5782.0,False
2018-10-15 02:05:30,5784.0,False
2018-10-15 02:15:37,5786.0,False
2018-10-15 02:25:44,5782.0,False
2018-10-15 02:35:51,5787.0,False
2018-10-15 02:45:58,5789.0,False
2018-10-15 02:56:48,5785.0,False
2018-10-15 03:06:55,5788.0,False
2018-10-15 03:17:02,5790.0,False
2018-10-15 03:27:09,5789.0,False
2018-10-15 03:37:16,5787.0,False
2018-10-15 03:47:23,5790.0,False
2018-10-15 03:58:12,5790.0,False
2018-10-15 04:08:19,5787.0,False
2018-10-15 04:18:26,5788.0,False
2018-10-15 04:28:33,5788.0,False
2018-10-15 04:38:40,5785.0,False
2018-10-15 04:48:47,5787.0,False
2018-10-15 04:59:35,5784.0,False
2018-10-15 05:09:42,5791.0,False
2018-10-15 05:19:49,5789.0,False
2018-10-15 05:29:56,5790.0,False
2018-10-15 05:40:03,5792.0,False
2018-10-15 05:50:10,5789.0,False
2018-10-15 06:00:59,5787.0,False
2018-10-15 06:11:06,5788.0,False
2018-10-15 06:21:13,5783.0,False
2018-10-15 06:31:20,5787.0,False
2018-10-15 06:41:27,5782.0,False
2018-10-15 06:51:34,5784.0,False
2018-10-15 07:02:24,5785.0,False
2018-10-15 07:12:31,5780.0,False
2018-10-15 07:22:38,5776.0,False
2018-10-15 07:32:45,5777.0,False
2018-10-15 07:42:52,5777.0,False
2018-10-15 07:52:59,5775.0,False
2018-10-15 08:03:49,5772.0,False
2018-10-15 08:13:56,5778.0,False
2018-10-15 08:24:03,5774.0,False
2018-10-15 08:34:10,5773.0,False
2018-10-15 08:44:17,5773.0,False
2018-10-15 08:54:24,5772.0,False
2018-10-15 09:05:15,5774.0,False
2018-10-15 09:15:22,5774.0,False
2018-10-15 09:25:29,5775.0,False
2018-10-15 09:35:36,5776.0,False
2018-10-15 09:45:43,5774.0,False
2018-10-15 09:55:50,5776.0,False
2018-10-15 10:06:44,5771.0,False
2018-10-15 10:16:51,5772.0,False
2018-10-15 10:26:58,5768.0,False
2018-10-15 10:37:05,5772.0,False
2018-10-15 10:47:12,5774.0,False
2018-10-15 10:57:19,5772.0,False
2018-10-15 11:07:43,5783.0,False
2018-10-15 11:18:38,5783.0,False
2018-10-15 11:28:45,5779.0,False
2018-10-15 11:38:52,5780.0,False
2018-10-15 11:48:59,5785.0,False
2018-10-15 11:59:06,5783.0,False
2018-10-15 12:09:13,5778.0,False
2018-10-15 12:20:08,5781.0,False
2018-10-15 12:30:15,5780.0,False
2018-10-15 12:40:22,5789.0,False
2018-10-15 12:50:29,5803.0,False
2018-10-15 13:00:36,5797.0,False
2018-10-15 13:10:43,5805.0,False
2018-10-15 13:21:35,5804.0,False
2018-10-15 13:31:42,5812.0,False
2018-10-15 13:41:49,5802.0,False
2018-10-15 13:51:56,5804.0,False
2018-10-15 14:02:03,5802.0,False
2018-10-15 14:12:10,5802.0,False
2018-10-15 14:24:06,5813.0,False
2018-10-15 14:36:03,5810.0,False
2018-10-15 14:46:10,5814.0,False
2018-10-15 14:56:17,5817.0,False
2018-10-15 15:06:24,5820.0,False
2018-10-15 15:16:31,5818.0,False
2018-10-15 15:26:38,5820.0,False
2018-10-15 15:37:32,5823.0,False
2018-10-15 15:47:39,5825.0,False
2018-10-15 15:57:46,5832.0,False
2018-10-15 16:07:53,5832.0,False
2018-10-15 16:18:00,5837.0,False
2018-10-15 16:28:07,5837.0,False
2018-10-15 16:39:03,5839.0,False
2018-10-15 16:49:10,5838.0,False
2018-10-15 16:59:17,5841.0,False
2018-10-15 17:09:24,5833.0,False
2018-10-15 17:19:31,5825.0,False
2018-10-15 17:29:38,5819.0,False
2018-10-15 17:40:34,5816.0,False
2018-10-15 17:50:41,5815.0,False
2018-10-15 18:00:48,5808.0,False
2018-10-15 18:10:55,5804.0,False
2018-10-15 18:21:02,5803.0,False
2018-10-15 18:31:09,5801.0,False
2018-10-15 18:42:03,5797.0,False
2018-10-15 18:52:10,5795.0,False
2018-10-15 19:02:17,5794.0,False
2018-10-15 19:12:24,5794.0,False
2018-10-15 19:22:31,5795.0,False
2018-10-15 19:32:38,5793.0,False
2018-10-15 19:43:34,5792.0,False
2018-10-15 19:53:41,5794.0,False
2018-10-15 20:03:48,5789.0,False
2018-10-15 20:13:55,5788.0,False
2018-10-15 20:24:02,5789.0,False
2018-10-15 20:34:09,5798.0,False
2018-10-15 20:45:22,5785.0,False
2018-10-15 20:55:29,5785.0,False
2018-10-15 21:05:36,5784.0,False
2018-10-15 21:15:43,5790.0,False
2018-10-15 21:25:50,5784.0,False
2018-10-15 21:35:57,5787.0,False
2018-10-15 21:46:53,5785.0,False
2018-10-15 21:57:00,5790.0,False
2018-10-15 22:07:07,5788.0,False
2018-10-15 22:17:14,5784.0,False
2018-10-15 22:27:21,5787.0,False
2018-10-15 22:37:28,5786.0,False
2018-10-15 22:48:43,5788.0,False
2018-10-15 22:58:50,5793.0,False
2018-10-15 23:08:57,5785.0,False
2018-10-15 23:19:04,5784.0,False
2018-10-15 23:29:11,5782.0,False
2018-10-15 23:39:18,5783.0,False
2018-10-15 23:50:06,5782.0,False
2018-10-16 00:00:13,5785.0,False
2018-10-16 00:10:20,5782.0,False
2018-10-16 00:20:27,5787.0,False
2018-10-16 00:30:34,5786.0,False
2018-10-16 00:40:41,5786.0,False
2018-10-16 00:51:35,5790.0,False
2018-10-16 01:01:42,5788.0,False
2018-10-16 01:11:49,5789.0,False
2018-10-16 01:21:56,5788.0,False
2018-10-16 01:32:03,5787.0,False
2018-10-16 01:42:10,5786.0,False
2018-10-16 01:53:05,5787.0,False
2018-10-16 02:03:12,5786.0,False
2018-10-16 02:13:19,5785.0,False
2018-10-16 02:23:26,5786.0,False
2018-10-16 02:33:33,5786.0,False
2018-10-16 02:43:40,5790.0,False
2018-10-16 02:54:49,5788.0,False
2018-10-16 03:04:56,5791.0,False
2018-10-16 03:15:03,5787.0,False
2018-10-16 03:25:10,5789.0,False
2018-10-16 03:35:17,5788.0,False
2018-10-16 03:45:24,5788.0,False
2018-10-16 03:56:18,5786.0,False
2018-10-16 04:06:25,5780.0,False
2018-10-16 04:16:32,5786.0,False
2018-10-16 04:26:39,5786.0,False
2018-10-16 04:36:46,5789.0,False
2018-10-16 04:46:53,5794.0,False
2018-10-16 04:57:47,5791.0,False
2018-10-16 05:07:54,5791.0,False
2018-10-16 05:18:01,5785.0,False
2018-10-16 05:28:08,5789.0,False
2018-10-16 05:38:15,5795.0,False
2018-10-16 05:48:22,5793.0,False
2018-10-16 05:59:18,5793.0,False
2018-10-16 06:09:25,5792.0,False
2018-10-16 06:19:32,5793.0,False
2018-10-16 06:29:39,5781.0,False
2018-10-16 06:39:46,5787.0,False
2018-10-16 06:49:53,5792.0,False
2018-10-16 07:00:57,5793.0,False
2018-10-16 07:11:04,5785.0,False
2018-10-16 07:21:11,5789.0,False
2018-10-16 07:31:18,5782.0,False
2018-10-16 07:41:25,5782.0,False
2018-10-16 07:51:32,5781.0,False
2018-10-16 08:02:22,5777.0,False
2018-10-16 08:12:29,5773.0,False
2018-10-16 08:22:36,5775.0,False
2018-10-16 08:32:43,5774.0,False
2018-10-16 08:42:50,5777.0,False
2018-10-16 08:52:57,5772.0,False
2018-10-16 09:03:49,5778.0,False
2018-10-16 09:13:56,5782.0,False
2018-10-16 09:24:03,5785.0,False
2018-10-16 09:34:10,5783.0,False
2018-10-16 09:44:17,5785.0,False
2018-10-16 09:54:24,5784.0,False
2018-10-16 10:05:20,5784.0,False
2018-10-16 10:15:27,5784.0,False
2018-10-16 10:25:34,5782.0,False
2018-10-16 10:35:41,5787.0,False
2018-10-16 10:45:48,5782.0,False
2018-10-16 10:55:55,5793.0,False
2018-10-16 11:06:49,5785.0,False
2018-10-16 11:16:56,5790.0,False
2018-10-16 11:27:03,5790.0,False
2018-10-16 11:37:10,5791.0,False
2018-10-16 11:47:17,5793.0,False
2018-10-16 11:57:24,5789.0,False
2018-10-16 12:08:19,5793.0,False
2018-10-16 12:18:26,5797.0,False
2018-10-16 12:28:33,5795.0,False
2018-10-16 12:38:40,5795.0,False
2018-10-16 12:48:47,5797.0,False
2018-10-16 12:58:54,5800.0,False
2018-10-16 13:09:44,5797.0,False
2018-10-16 13:19:51,5797.0,False
2018-10-16 13:29:58,5804.0,False
2018-10-16 13:40:05,5809.0,False
2018-10-16 13:50:12,5813.0,False
2018-10-16 14:00:19,5819.0,False
2018-10-16 14:11:30,5808.0,False
2018-10-16 14:21:37,5816.0,False
2018-10-16 14:31:44,5813.0,False
2018-10-16 14:41:51,5814.0,False
2018-10-16 14:51:58,5814.0,False
2018-10-16 15:02:05,5811.0,False
2018-10-16 15:13:16,5814.0,False
2018-10-16 15:23:23,5814.0,False
2018-10-16 15:33:30,5808.0,False
2018-10-16 15:43:37,5815.0,False
2018-10-16 15:53:44,5821.0,False
2018-10-16 16:03:51,5811.0,False
2018-10-16 16:15:02,5802.0,False
2018-10-16 16:25:09,5808.0,False
2018-10-16 16:35:16,5811.0,False
2018-10-16 16:45:23,5806.0,False
2018-10-16 16:55:30,5803.0,False
2018-10-16 17:05:37,5797.0,False
2018-10-16 17:16:31,5796.0,False
2018-10-16 17:26:38,5794.0,False
2018-10-16 17:36:45,5795.0,False
2018-10-16 17:46:52,5796.0,False
2018-10-16 17:56:59,5799.0,False
2018-10-16 18:07:06,5800.0,False
2018-10-16 18:17:57,5798.0,False
2018-10-16 18:28:04,5794.0,False
2018-10-16 18:38:11,5789.0,False
2018-10-16 18:48:18,5793.0,False
2018-10-16 18:58:25,5789.0,False
2018-10-16 19:08:32,5789.0,False
2018-10-16 19:19:22,5788.0,False
2018-10-16 19:29:29,5789.0,False
2018-10-16 19:39:36,5788.0,False
2018-10-16 19:49:43,5788.0,False
2018-10-16 19:59:50,5785.0,False
2018-10-16 20:09:57,5784.0,False
2018-10-16 20:21:02,5787.0,False
2018-10-16 20:31:09,5786.0,False
2018-10-16 20:41:16,5785.0,False
2018-10-16 20:51:23,5786.0,False
2018-10-16 21:01:30,5784.0,False
2018-10-16 21:22:35,5785.0,False
2018-10-16 21:32:42,5782.0,False
2018-10-16 21:42:49,5787.0,False
2018-10-16 21:52:56,5788.0,False
2018-10-16 22:03:03,5784.0,False
2018-10-16 22:13:10,5784.0,False
2018-10-16 22:24:20,5784.0,False
2018-10-16 22:34:27,5788.0,False
2018-10-16 22:44:34,5783.0,False
2018-10-16 22:54:41,5784.0,False
2018-10-16 23:04:48,5784.0,False
2018-10-16 23:14:55,5785.0,False
2018-10-16 23:25:47,5784.0,False
2018-10-16 23:35:54,5785.0,False
2018-10-16 23:46:01,5785.0,False
2018-10-16 23:56:08,5791.0,False
2018-10-17 00:06:15,5783.0,False
2018-10-17 00:16:22,5785.0,False
2018-10-17 00:27:12,5782.0,False
2018-10-17 00:37:19,5786.0,False
2018-10-17 00:47:26,5791.0,False
2018-10-17 00:57:33,5786.0,False
2018-10-17 01:07:40,5786.0,False
2018-10-17 01:17:47,5786.0,False
2018-10-17 01:28:41,5781.0,False
2018-10-17 01:38:48,5787.0,False
2018-10-17 01:48:55,5787.0,False
2018-10-17 01:59:02,5790.0,False
2018-10-17 02:09:09,5788.0,False
2018-10-17 02:19:16,5793.0,False
2018-10-17 02:30:11,5786.0,False
2018-10-17 02:40:18,5788.0,False
2018-10-17 02:50:25,5787.0,False
2018-10-17 03:00:32,5790.0,False
2018-10-17 03:10:39,5793.0,False
2018-10-17 03:20:46,5790.0,False
2018-10-17 03:31:46,5787.0,False
2018-10-17 03:41:53,5791.0,False
2018-10-17 03:52:00,5787.0,False
2018-10-17 04:02:07,5790.0,False
2018-10-17 04:12:14,5788.0,False
2018-10-17 04:22:21,5790.0,False
2018-10-17 04:33:11,5796.0,False
2018-10-17 04:43:18,5787.0,False
2018-10-17 04:53:25,5789.0,False
2018-10-17 05:03:32,5785.0,False
2018-10-17 05:13:39,5786.0,False
2018-10-17 05:23:46,5787.0,False
2018-10-17 05:34:36,5786.0,False
2018-10-17 05:44:43,5789.0,False
2018-10-17 05:54:50,5791.0,False
2018-10-17 06:04:57,5791.0,False
2018-10-17 06:15:04,5791.0,False
2018-10-17 06:25:11,5788.0,False
2018-10-17 06:36:05,5791.0,False
2018-10-17 06:46:12,5791.0,False
2018-10-17 06:56:19,5785.0,False
2018-10-17 07:06:26,5789.0,False
2018-10-17 07:16:33,5789.0,False
2018-10-17 07:26:40,5786.0,False
2018-10-17 07:37:29,5786.0,False
2018-10-17 07:47:36,5789.0,False
2018-10-17 07:57:43,5785.0,False
2018-10-17 08:07:50,5790.0,False
2018-10-17 08:17:57,5785.0,False
2018-10-17 08:28:04,5785.0,False
2018-10-17 08:38:54,5781.0,False
2018-10-17 08:49:01,5784.0,False
2018-10-17 08:59:08,5784.0,False
2018-10-17 09:09:15,5786.0,False
2018-10-17 09:19:22,5781.0,False
2018-10-17 09:29:29,5785.0,False
2018-10-17 09:40:19,5790.0,False
2018-10-17 09:50:26,5785.0,False
2018-10-17 10:00:33,5790.0,False
2018-10-17 10:10:40,5788.0,False
2018-10-17 10:20:47,5791.0,False
2018-10-17 10:30:54,5794.0,False
2018-10-17 10:41:49,5788.0,False
2018-10-17 10:51:56,5785.0,False
2018-10-17 11:02:03,5789.0,False
2018-10-17 11:12:10,5781.0,False
2018-10-17 11:22:17,5788.0,False
2018-10-17 11:32:24,5785.0,False
2018-10-17 11:43:18,5787.0,False
2018-10-17 11:53:25,5791.0,False
2018-10-17 12:03:32,5794.0,False
2018-10-17 12:13:39,5792.0,False
2018-10-17 12:23:46,5795.0,False
2018-10-17 12:33:53,5802.0,False
2018-10-17 12:44:49,5804.0,False
2018-10-17 12:54:56,5807.0,False
2018-10-17 13:05:03,5806.0,False
2018-10-17 13:15:10,5811.0,False
2018-10-17 13:25:17,5810.0,False
2018-10-17 13:35:24,5814.0,False
2018-10-17 13:46:20,5818.0,False
2018-10-17 13:56:27,5820.0,False
2018-10-17 14:06:34,5839.0,False
2018-10-17 14:16:41,5832.0,False
2018-10-17 14:26:48,5832.0,False
2018-10-17 14:36:55,5832.0,False
2018-10-17 14:47:47,5837.0,False
2018-10-17 14:57:54,5839.0,False
2018-10-17 15:08:01,5835.0,False
2018-10-17 15:18:08,5835.0,False
2018-10-17 15:28:15,5833.0,False
2018-10-17 15:38:22,5835.0,False
2018-10-17 15:49:31,5836.0,False
2018-10-17 15:59:38,5839.0,False
2018-10-17 16:09:45,5847.0,False
2018-10-17 16:19:52,5846.0,False
2018-10-17 16:29:59,5846.0,False
2018-10-17 16:40:06,5842.0,False
2018-10-17 16:51:00,5845.0,False
2018-10-17 17:01:07,5835.0,False
2018-10-17 17:11:14,5838.0,False
2018-10-17 17:21:21,5828.0,False
2018-10-17 17:31:28,5825.0,False
2018-10-17 17:41:35,5815.0,False
2018-10-17 17:52:31,5810.0,False
2018-10-17 18:02:38,5804.0,False
2018-10-17 18:12:45,5803.0,False
2018-10-17 18:22:52,5800.0,False
2018-10-17 18:32:59,5794.0,False
2018-10-17 18:43:06,5796.0,False
2018-10-17 18:54:00,5793.0,False
2018-10-17 19:04:07,5797.0,False
2018-10-17 19:14:14,5795.0,False
2018-10-17 19:24:21,5791.0,False
2018-10-17 19:34:28,5790.0,False
2018-10-17 19:44:35,5791.0,False
2018-10-17 19:55:30,5790.0,False
2018-10-17 20:05:37,5787.0,False
2018-10-17 20:15:44,5790.0,False
2018-10-17 20:25:51,5787.0,False
2018-10-17 20:35:58,5788.0,False
2018-10-17 20:46:05,5788.0,False
2018-10-17 20:57:16,5791.0,False
2018-10-17 21:07:23,5786.0,False
2018-10-17 21:17:30,5785.0,False
2018-10-17 21:27:37,5789.0,False
2018-10-17 21:37:44,5785.0,False
2018-10-17 21:47:51,5785.0,False
2018-10-17 21:59:04,5784.0,False
2018-10-17 22:09:11,5786.0,False
2018-10-17 22:19:18,5783.0,False
2018-10-17 22:29:25,5782.0,False
2018-10-17 22:39:32,5787.0,False
2018-10-17 22:49:39,5785.0,False
2018-10-17 23:00:35,5784.0,False
2018-10-17 23:10:42,5784.0,False
2018-10-17 23:20:49,5786.0,False
2018-10-17 23:30:56,5785.0,False
2018-10-17 23:41:03,5786.0,False
2018-10-17 23:51:10,5785.0,False
2018-10-18 00:02:09,5786.0,False
2018-10-18 00:12:16,5787.0,False
2018-10-18 00:22:23,5785.0,False
2018-10-18 00:32:30,5782.0,False
2018-10-18 00:42:37,5784.0,False
2018-10-18 00:52:44,5784.0,False
2018-10-18 01:03:33,5786.0,False
2018-10-18 01:13:40,5791.0,False
2018-10-18 01:23:47,5785.0,False
2018-10-18 01:33:54,5781.0,False
2018-10-18 01:44:01,5787.0,False
2018-10-18 01:54:08,5785.0,False
2018-10-18 02:04:58,5786.0,False
2018-10-18 02:15:05,5788.0,False
2018-10-18 02:25:12,5788.0,False
2018-10-18 02:35:19,5784.0,False
2018-10-18 02:45:26,5791.0,False
2018-10-18 02:55:33,5787.0,False
2018-10-18 03:06:24,5788.0,False
2018-10-18 03:16:31,5790.0,False
2018-10-18 03:26:38,5789.0,False
2018-10-18 03:36:45,5788.0,False
2018-10-18 03:46:52,5789.0,False
2018-10-18 03:56:59,5786.0,False
2018-10-18 04:07:47,5789.0,False
2018-10-18 04:17:54,5788.0,False
2018-10-18 04:28:01,5787.0,False
2018-10-18 04:38:08,5788.0,False
2018-10-18 04:48:15,5789.0,False
2018-10-18 04:58:22,5791.0,False
2018-10-18 05:09:11,5791.0,False
2018-10-18 05:19:18,5790.0,False
2018-10-18 05:29:25,5788.0,False
2018-10-18 05:39:32,5790.0,False
2018-10-18 05:49:39,5793.0,False
2018-10-18 05:59:46,5789.0,False
2018-10-18 06:10:42,5794.0,False
2018-10-18 06:20:49,5791.0,False
2018-10-18 06:30:56,5794.0,False
2018-10-18 06:41:03,5792.0,False
2018-10-18 06:51:10,5789.0,False
2018-10-18 07:01:17,5788.0,False
2018-10-18 07:12:06,5789.0,False
2018-10-18 07:22:13,5783.0,False
2018-10-18 07:32:20,5782.0,False
2018-10-18 07:42:27,5779.0,False
2018-10-18 07:52:34,5784.0,False
2018-10-18 08:02:41,5780.0,False
2018-10-18 08:13:44,5787.0,False
2018-10-18 08:23:51,5785.0,False
2018-10-18 08:33:58,5788.0,False
2018-10-18 08:44:05,5813.0,False
2018-10-18 08:54:12,5788.0,False
2018-10-18 09:04:19,5791.0,False
2018-10-18 09:15:28,5788.0,False
2018-10-18 09:25:35,5793.0,False
2018-10-18 09:35:42,5788.0,False
2018-10-18 09:45:49,5794.0,False
2018-10-18 09:55:56,5792.0,False
2018-10-18 10:06:03,5791.0,False
2018-10-18 10:16:57,5784.0,False
2018-10-18 10:27:04,5790.0,False
2018-10-18 10:37:11,5791.0,False
2018-10-18 10:47:18,5793.0,False
2018-10-18 10:57:25,5794.0,False
2018-10-18 11:07:32,5787.0,False
2018-10-18 11:18:25,5791.0,False
2018-10-18 11:28:32,5790.0,False
2018-10-18 11:38:39,5791.0,False
2018-10-18 11:48:46,5794.0,False
2018-10-18 11:58:53,5791.0,False
2018-10-18 12:09:00,5795.0,False
2018-10-18 12:19:55,5799.0,False
2018-10-18 12:30:02,5805.0,False
2018-10-18 12:40:09,5803.0,False
2018-10-18 12:50:16,5802.0,False
2018-10-18 13:00:23,5811.0,False
2018-10-18 13:10:30,5815.0,False
2018-10-18 13:21:25,5809.0,False
2018-10-18 13:31:32,5812.0,False
2018-10-18 13:41:39,5819.0,False
2018-10-18 13:51:46,5820.0,False
2018-10-18 14:01:53,5821.0,False
2018-10-18 14:12:00,5828.0,False
2018-10-18 14:22:50,5833.0,False
2018-10-18 14:32:57,5832.0,False
2018-10-18 14:43:04,5838.0,False
2018-10-18 14:53:11,5836.0,False
2018-10-18 15:03:18,5839.0,False
2018-10-18 15:13:25,5847.0,False
2018-10-18 15:24:21,5838.0,False
2018-10-18 15:34:28,5840.0,False
2018-10-18 15:44:35,5843.0,False
2018-10-18 15:54:42,5839.0,False
2018-10-18 16:04:49,5838.0,False
2018-10-18 16:14:56,5833.0,False
2018-10-18 16:25:52,5820.0,False
2018-10-18 16:35:59,5818.0,False
2018-10-18 16:46:06,5813.0,False
2018-10-18 16:56:13,5812.0,False
2018-10-18 17:06:20,5817.0,False
2018-10-18 17:16:27,5805.0,False
2018-10-18 17:27:19,5806.0,False
2018-10-18 17:37:26,5806.0,False
2018-10-18 17:47:33,5806.0,False
2018-10-18 17:57:40,5798.0,False
2018-10-18 18:07:47,5801.0,False
2018-10-18 18:17:54,5797.0,False
2018-10-18 18:28:48,5794.0,False
2018-10-18 18:38:55,5798.0,False
2018-10-18 18:49:02,5791.0,False
2018-10-18 18:59:09,5789.0,False
2018-10-18 19:09:16,5794.0,False
2018-10-18 19:19:23,5788.0,False
2018-10-18 19:30:15,5795.0,False
2018-10-18 19:40:22,5796.0,False
2018-10-18 19:50:29,5795.0,False
2018-10-18 20:00:36,5788.0,False
2018-10-18 20:10:43,5792.0,False
2018-10-18 20:20:50,5789.0,False
2018-10-18 20:31:39,5787.0,False
2018-10-18 20:41:46,5788.0,False
2018-10-18 20:51:53,5786.0,False
2018-10-18 21:02:00,5787.0,False
2018-10-18 21:12:07,5788.0,False
2018-10-18 21:22:14,5783.0,False
2018-10-18 21:33:08,5787.0,False
2018-10-18 21:43:15,5784.0,False
2018-10-18 21:53:22,5787.0,False
2018-10-18 22:03:29,5784.0,False
2018-10-18 22:13:36,5785.0,False
2018-10-18 22:23:43,5786.0,False
2018-10-18 22:34:32,5786.0,False
2018-10-18 22:44:39,5784.0,False
2018-10-18 22:54:46,5783.0,False
2018-10-18 23:04:53,5789.0,False
2018-10-18 23:15:00,5784.0,False
2018-10-18 23:25:07,5791.0,False
2018-10-18 23:35:59,5784.0,False
2018-10-18 23:46:06,5784.0,False
2018-10-18 23:56:13,5788.0,False
2018-10-19 00:06:20,5786.0,False
2018-10-19 00:16:27,5787.0,False
2018-10-19 00:26:34,5789.0,False
2018-10-19 00:37:24,5789.0,False
2018-10-19 00:47:31,5789.0,False
2018-10-19 00:57:38,5780.0,False
2018-10-19 01:07:45,5782.0,False
2018-10-19 01:17:52,5786.0,False
2018-10-19 01:27:59,5791.0,False
2018-10-19 01:38:53,5784.0,False
2018-10-19 01:49:00,5791.0,False
2018-10-19 01:59:07,5791.0,False
2018-10-19 02:09:14,5795.0,False
2018-10-19 02:19:21,5791.0,False
2018-10-19 02:29:28,5792.0,False
2018-10-19 02:40:23,5791.0,False
2018-10-19 02:50:30,5788.0,False
2018-10-19 03:00:37,5797.0,False
2018-10-19 03:10:44,5795.0,False
2018-10-19 03:20:51,5789.0,False
2018-10-19 03:30:58,5790.0,False
2018-10-19 03:41:52,5796.0,False
2018-10-19 03:51:59,5792.0,False
2018-10-19 04:02:06,5792.0,False
2018-10-19 04:12:13,5790.0,False
2018-10-19 04:22:20,5793.0,False
2018-10-19 04:32:27,5793.0,False
2018-10-19 04:43:21,5793.0,False
2018-10-19 04:53:28,5787.0,False
2018-10-19 05:03:35,5787.0,False
2018-10-19 05:13:42,5786.0,False
2018-10-19 05:23:49,5788.0,False
2018-10-19 05:33:56,5795.0,False
2018-10-19 05:44:46,5792.0,False
2018-10-19 05:54:53,5795.0,False
2018-10-19 06:05:00,5797.0,False
2018-10-19 06:15:07,5794.0,False
2018-10-19 06:25:14,5794.0,False
2018-10-19 06:35:21,5796.0,False
2018-10-19 06:46:12,5794.0,False
2018-10-19 06:56:19,5790.0,False
2018-10-19 07:06:26,5793.0,False
2018-10-19 07:16:33,5788.0,False
2018-10-19 07:26:40,5784.0,False
2018-10-19 07:36:47,5783.0,False
2018-10-19 07:47:36,5783.0,False
2018-10-19 07:57:43,5781.0,False
2018-10-19 08:07:50,5781.0,False
2018-10-19 08:17:57,5779.0,False
2018-10-19 08:28:04,5776.0,False
2018-10-19 08:38:11,5776.0,False
2018-10-19 08:49:02,5786.0,False
2018-10-19 08:59:09,5779.0,False
2018-10-19 09:09:16,5779.0,False
2018-10-19 09:19:23,5783.0,False
2018-10-19 09:29:30,5785.0,False
2018-10-19 09:39:37,5783.0,False
2018-10-19 09:50:27,5786.0,False
2018-10-19 10:00:34,5789.0,False
2018-10-19 10:10:41,5794.0,False
2018-10-19 10:20:48,5795.0,False
2018-10-19 10:30:55,5809.0,False
2018-10-19 10:41:02,5797.0,False
2018-10-19 10:51:54,5799.0,False
2018-10-19 11:02:01,5799.0,False
2018-10-19 11:12:08,5797.0,False
2018-10-19 11:22:15,5793.0,False
2018-10-19 11:32:22,5795.0,False
2018-10-19 11:53:28,5799.0,False
2018-10-19 12:03:35,5802.0,False
2018-10-19 12:13:42,5801.0,False
2018-10-19 12:23:49,5806.0,False
2018-10-19 12:33:56,5808.0,False
2018-10-19 12:44:03,5808.0,False
2018-10-19 12:54:57,5813.0,False
2018-10-19 13:05:04,5811.0,False
2018-10-19 13:15:11,5812.0,False
2018-10-19 13:25:18,5817.0,False
2018-10-19 13:35:25,5820.0,False
2018-10-19 13:45:32,5820.0,False
2018-10-19 13:56:22,5822.0,False
2018-10-19 14:06:29,5822.0,False
2018-10-19 14:16:36,5827.0,False
2018-10-19 14:26:43,5833.0,False
2018-10-19 14:36:50,5833.0,False
2018-10-19 14:46:57,5837.0,False
2018-10-19 14:57:53,5839.0,False
2018-10-19 15:08:00,5840.0,False
2018-10-19 15:18:07,5846.0,False
2018-10-19 15:28:14,5849.0,False
2018-10-19 15:38:21,5848.0,False
2018-10-19 15:48:28,5846.0,False
2018-10-19 15:59:23,5846.0,False
2018-10-19 16:09:30,5851.0,False
2018-10-19 16:19:37,5858.0,False
2018-10-19 16:29:44,5855.0,False
